id,score
106074,0.5060387849807739
49536,0.4735846221446991
89328,0.49369728565216064
18713,0.4843151569366455
91797,0.491415798664093
106639,0.480212539434433
5890,0.4854159951210022
89684,0.4807078540325165
54023,0.493264377117157
47021,0.5180714726448059
31128,0.48736023902893066
1963,0.4817386865615845
76891,0.4867696762084961
90892,0.48887908458709717
63803,0.5137268900871277
49662,0.5782161355018616
94938,0.48184138536453247
23162,0.47496339678764343
96698,0.509895920753479
103791,0.5417508482933044
64992,0.4856424033641815
58764,0.5042186975479126
5358,0.4835939407348633
61333,0.49004799127578735
63475,0.48448479175567627
13214,0.5196599364280701
21817,0.4854060113430023
34789,0.4906947910785675
33534,0.4890889525413513
68438,0.48568984866142273
103299,0.5212600231170654
106707,0.4848921000957489
37671,0.49075162410736084
36142,0.5205327272415161
75447,0.48120012879371643
31898,0.5115455985069275
65458,0.504224419593811
20782,0.4908249080181122
93542,0.4912031292915344
28068,0.4749668538570404
13088,0.49418288469314575
91210,0.48625338077545166
73055,0.4703003466129303
2146,0.490896612405777
45779,0.4993959963321686
53843,0.5065271854400635
6613,0.4253320097923279
85068,0.5019881129264832
34339,0.5214316844940186
1747,0.48411405086517334
100398,0.5314098000526428
77182,0.4766693711280823
16496,0.4874795079231262
50826,0.4852401316165924
54432,0.4925404489040375
106786,0.512517511844635
60662,0.4818294942378998
25319,0.5072095394134521
57166,0.4217422604560852
93039,0.4780181050300598
57408,0.49066323041915894
98502,0.5251337885856628
89627,0.4926576614379883
30063,0.531773567199707
37625,0.5180489420890808
20751,0.5147661566734314
43244,0.4753775894641876
66830,0.5531823635101318
7174,0.5178300738334656
98246,0.4990121126174927
56972,0.4845176935195923
84719,0.4866299033164978
86073,0.4827171266078949
49249,0.5682467818260193
72494,0.49316543340682983
56350,0.48886701464653015
75617,0.49808523058891296
61192,0.5129862427711487
95727,0.5053020119667053
53226,0.48351433873176575
11746,0.47899019718170166
56780,0.4874843955039978
48037,0.4885159432888031
67699,0.49085599184036255
52046,0.5213987231254578
7373,0.5095964074134827
55155,0.49042341113090515
87577,0.4892604947090149
97264,0.5419120192527771
73458,0.48088815808296204
86325,0.48811593651771545
96463,0.4915986657142639
16633,0.47036194801330566
75069,0.4763162136077881
35487,0.5052316784858704
24768,0.5075646042823792
34822,0.5352426767349243
101479,0.4840828478336334
79766,0.49660947918891907
49768,0.4749668538570404
22731,0.5121614336967468
33574,0.5159206986427307
55252,0.48436394333839417
40683,0.48688217997550964
33771,0.4866391718387604
857,0.4878869950771332
51226,0.48602941632270813
46831,0.49310237169265747
105253,0.48622992634773254
79491,0.5189177393913269
103022,0.4922220706939697
82950,0.4882114827632904
64234,0.5416519641876221
78991,0.4824290871620178
83774,0.48889461159706116
48994,0.5090405344963074
84569,0.49357447028160095
80903,0.4943135678768158
39230,0.5182591676712036
97195,0.5347828269004822
34972,0.5157390832901001
63621,0.49307289719581604
11553,0.5142290592193604
95009,0.4879792332649231
2753,0.4994424879550934
102798,0.489471971988678
35609,0.4869118630886078
45723,0.48597246408462524
36421,0.48976004123687744
93564,0.501231849193573
18673,0.4984634816646576
99963,0.4982842803001404
19921,0.5026336908340454
9379,0.4909362494945526
63121,0.5111545324325562
55480,0.5247682332992554
102975,0.4985050559043884
55632,0.49221271276474
74937,0.49009567499160767
51836,0.4849863350391388
12610,0.532113790512085
46487,0.49132829904556274
42150,0.48452305793762207
2908,0.5018037557601929
11348,0.49689751863479614
104966,0.5196789503097534
56207,0.5196282863616943
47420,0.48715871572494507
70191,0.47713837027549744
30693,0.5138283371925354
82367,0.48777350783348083
56454,0.4959770739078522
40608,0.4859001934528351
590,0.4833414852619171
64431,0.4830605983734131
14717,0.4865890145301819
14898,0.4939570128917694
5949,0.49655818939208984
80059,0.4920421540737152
24763,0.47495222091674805
46875,0.4859808683395386
26931,0.4879910349845886
72880,0.49303731322288513
104802,0.5166053771972656
39042,0.5091540217399597
986,0.4879204332828522
7537,0.4932667016983032
74147,0.5310110449790955
24786,0.48807865381240845
94019,0.49202442169189453
29377,0.48942092061042786
16134,0.5219851732254028
9499,0.48074400424957275
64513,0.49437764286994934
15569,0.48827308416366577
47017,0.49621549248695374
13043,0.4939330816268921
56464,0.49342477321624756
8315,0.5196546912193298
31026,0.4952034652233124
74871,0.47804078459739685
46139,0.4908813238143921
57488,0.47594794631004333
263,0.5033469200134277
3394,0.47785550355911255
22237,0.4916996359825134
17299,0.5020524263381958
43048,0.4820772111415863
91934,0.4784190356731415
15814,0.5071439743041992
92661,0.4919026792049408
48500,0.5184224247932434
101522,0.5469763278961182
58058,0.49155130982398987
48310,0.517041802406311
93528,0.4918518364429474
48732,0.48179128766059875
56815,0.523253321647644
2861,0.47515586018562317
32056,0.4945579469203949
31686,0.5387416481971741
32212,0.49213775992393494
34433,0.5397924780845642
9154,0.5144720077514648
62686,0.4856254756450653
93196,0.5507085919380188
95261,0.4847899079322815
70962,0.5072267651557922
90520,0.5115142464637756
29033,0.4844931960105896
2713,0.5072247982025146
36946,0.4249332547187805
35993,0.49508270621299744
100933,0.482632040977478
14561,0.4944535493850708
97302,0.5112184286117554
9600,0.5063385963439941
10294,0.495910108089447
44890,0.5207111239433289
87850,0.47780725359916687
101786,0.5076325535774231
69051,0.48813125491142273
54868,0.4971487820148468
6583,0.5256149172782898
63256,0.49744442105293274
53969,0.5207102298736572
69907,0.5152991414070129
45282,0.5121225714683533
95125,0.44746407866477966
54365,0.4811922013759613
63236,0.4838070869445801
104959,0.4744004011154175
105117,0.5263972282409668
18787,0.5122231245040894
77502,0.5202277898788452
59084,0.505189061164856
91595,0.48141056299209595
80788,0.47682324051856995
99862,0.48954904079437256
87325,0.48958876729011536
57303,0.4865914583206177
37884,0.4804845154285431
92059,0.48921334743499756
76261,0.487518846988678
79007,0.47626397013664246
97833,0.5171090364456177
40382,0.5765684247016907
42825,0.49010157585144043
73429,0.49583736062049866
67050,0.4969991445541382
67837,0.5109344720840454
11945,0.4852626323699951
4880,0.49330708384513855
104670,0.5076625943183899
69307,0.5130982398986816
2417,0.5272835493087769
20890,0.48301464319229126
60524,0.5135480165481567
67623,0.5036172270774841
79406,0.48222053050994873
81812,0.4867727756500244
47792,0.4791784882545471
60455,0.48899370431900024
57967,0.4877950847148895
63131,0.5095618367195129
77533,0.48984602093696594
75815,0.499344140291214
17220,0.47615286707878113
4822,0.4940541088581085
104299,0.5054035186767578
27396,0.4801570177078247
66788,0.496945321559906
73691,0.5306901931762695
84699,0.48522427678108215
76468,0.49990710616111755
6868,0.4732294976711273
95938,0.4905032515525818
91872,0.4862329065799713
59054,0.4911900758743286
37147,0.5005807876586914
24966,0.4981261193752289
5668,0.4880649149417877
97600,0.5169878602027893
61930,0.48646649718284607
86934,0.5076077580451965
83678,0.4898158609867096
29827,0.48463761806488037
6206,0.5108235478401184
93891,0.47625380754470825
22302,0.5248143076896667
53715,0.49547430872917175
74452,0.4873696267604828
98097,0.48589855432510376
94492,0.49860018491744995
52873,0.5173619389533997
39371,0.5327605605125427
33321,0.5116296410560608
105024,0.4940394461154938
70699,0.4952750504016876
63945,0.5142185688018799
92000,0.49786457419395447
4990,0.5119161605834961
45293,0.5065072774887085
89028,0.571246325969696
78250,0.5449411869049072
27659,0.485688179731369
67546,0.49173420667648315
85206,0.4983288049697876
66829,0.4948953092098236
14360,0.49184533953666687
98129,0.5122206211090088
74522,0.5341107845306396
20811,0.5167773365974426
76081,0.522052526473999
38953,0.4931572675704956
8430,0.5017831921577454
89041,0.4822901785373688
99838,0.5136264562606812
79512,0.5016464591026306
103604,0.5207371711730957
55820,0.5120199918746948
65422,0.4847898781299591
72645,0.5161289572715759
91160,0.49251413345336914
62410,0.47915151715278625
52414,0.5125743746757507
5692,0.49106937646865845
77094,0.4739357531070709
55179,0.48594337701797485
49202,0.4650076627731323
8841,0.4768045246601105
8096,0.4841670095920563
75832,0.4377646744251251
39279,0.49354130029678345
100504,0.4977490305900574
37330,0.5097792148590088
71467,0.4734521508216858
27577,0.493449330329895
59870,0.5120380520820618
64403,0.47896477580070496
47464,0.4775971472263336
79770,0.518821656703949
99308,0.4714142978191376
57197,0.5465049743652344
37918,0.49152711033821106
43470,0.4793330430984497
100219,0.4803427755832672
26510,0.4916825592517853
25870,0.481134295463562
65867,0.49244213104248047
51739,0.5097681283950806
99965,0.5260080099105835
10534,0.50225430727005
6664,0.530243992805481
104971,0.49478694796562195
24615,0.49212169647216797
100862,0.49165046215057373
28018,0.5052873492240906
7345,0.5350356698036194
76059,0.4897673726081848
24256,0.5223113298416138
89943,0.4834461212158203
97303,0.4913354814052582
60280,0.4949232041835785
18324,0.5074044466018677
87641,0.4930095076560974
28970,0.534418523311615
27363,0.49905669689178467
52902,0.49624770879745483
85294,0.48238202929496765
81480,0.5075445771217346
1744,0.4953807294368744
38002,0.47626402974128723
14284,0.5763382911682129
38484,0.49297159910202026
80584,0.5116944909095764
77050,0.5003763437271118
31259,0.48841387033462524
79077,0.48375335335731506
58886,0.4795423746109009
60954,0.4890904724597931
70799,0.474457710981369
52013,0.528928279876709
71904,0.4939654469490051
71844,0.5033060908317566
22734,0.4902017116546631
79724,0.483034610748291
82508,0.4917442500591278
77802,0.49254709482192993
54576,0.4736805558204651
82046,0.5357896089553833
42787,0.48699596524238586
91919,0.5247759222984314
4764,0.5283975601196289
29079,0.5216625332832336
30254,0.49350687861442566
94013,0.4209051728248596
33643,0.4835871458053589
24238,0.5096361041069031
83026,0.48965439200401306
3164,0.49588435888290405
81900,0.4911671280860901
50519,0.506889283657074
76320,0.5072863101959229
56165,0.5139990448951721
83166,0.4959130883216858
88675,0.50906902551651
76380,0.48584169149398804
86709,0.5585561394691467
54070,0.521145224571228
37157,0.4916626214981079
104166,0.5314505696296692
68285,0.4939683973789215
81848,0.4798743724822998
44145,0.4805091619491577
24019,0.5078743100166321
86235,0.5007809996604919
80353,0.5267439484596252
45854,0.5075886845588684
4402,0.4927751421928406
41645,0.5542259216308594
31674,0.49361130595207214
28987,0.49169445037841797
18766,0.5256051421165466
10355,0.4434239864349365
32427,0.5145314335823059
91400,0.49288395047187805
55295,0.4879964292049408
106782,0.5026174187660217
1645,0.48641258478164673
2610,0.4922857880592346
53836,0.49675050377845764
63495,0.5075268745422363
53689,0.4944362938404083
99572,0.5094139575958252
4148,0.5733910799026489
93681,0.49451714754104614
82600,0.48868897557258606
63362,0.5162311792373657
58983,0.4928315579891205
66268,0.489498496055603
83582,0.4560340642929077
104484,0.4764689803123474
39197,0.49427303671836853
70740,0.47414496541023254
75117,0.4855276644229889
56646,0.4831179082393646
103460,0.49478578567504883
19134,0.47717246413230896
87447,0.49072957038879395
49659,0.5120068788528442
83556,0.48362359404563904
23993,0.4824908375740051
5813,0.48639586567878723
29916,0.48873889446258545
12340,0.4275761842727661
67255,0.5190452337265015
46508,0.5384871363639832
67248,0.49039724469184875
29461,0.5548729300498962
51279,0.4812769889831543
16059,0.4896222651004791
92016,0.49712473154067993
50313,0.49868547916412354
78370,0.4802582859992981
80708,0.4987662434577942
90075,0.5121973156929016
72748,0.4868282675743103
10128,0.48379674553871155
7858,0.49764284491539
69469,0.4898138642311096
607,0.5228509306907654
31648,0.5151634812355042
65947,0.5085912346839905
65612,0.49347034096717834
29127,0.526646614074707
71081,0.48401063680648804
28869,0.48744791746139526
13784,0.48375511169433594
98489,0.5325450897216797
38712,0.5172218680381775
1935,0.4757346510887146
81134,0.48505640029907227
97576,0.4210631251335144
100132,0.48675358295440674
41552,0.49460920691490173
104473,0.5561642646789551
10886,0.47349849343299866
4608,0.4690384268760681
19638,0.4945579469203949
103726,0.5228396654129028
14088,0.4841708242893219
44367,0.46266311407089233
77775,0.4896785616874695
43133,0.4859623312950134
11750,0.5324133038520813
38773,0.5247035622596741
80328,0.47599464654922485
36364,0.47612839937210083
72222,0.5337339043617249
24497,0.5156455039978027
81796,0.5961583256721497
68276,0.4920175075531006
95099,0.4881114959716797
104325,0.5218549966812134
72720,0.4790436327457428
81957,0.48172152042388916
68678,0.5289976596832275
6282,0.4894295930862427
39478,0.47988161444664
64263,0.4890972077846527
56842,0.4920423626899719
71748,0.4791296124458313
101186,0.4870288372039795
77819,0.491935133934021
82746,0.4751928448677063
75372,0.48430711030960083
86180,0.5131675004959106
103038,0.48486271500587463
53965,0.5261757373809814
51154,0.4862295985221863
68680,0.49677273631095886
10380,0.5496625304222107
15435,0.5268842577934265
80262,0.498803973197937
72306,0.5195253491401672
62687,0.48114824295043945
87244,0.48839694261550903
45990,0.5356015563011169
2832,0.48854562640190125
15117,0.46856287121772766
62567,0.4975179135799408
13436,0.4904225468635559
10683,0.4974808692932129
25182,0.49200600385665894
65739,0.5167610049247742
94520,0.4782419800758362
96784,0.49226367473602295
21531,0.5058561563491821
58971,0.4682326018810272
66147,0.486368864774704
101483,0.5376554131507874
79887,0.5243068337440491
29544,0.48346126079559326
69091,0.49205225706100464
11176,0.5079178810119629
60268,0.5082805156707764
71120,0.49230411648750305
31291,0.4949999749660492
43865,0.520013689994812
40585,0.4946501553058624
37452,0.49336034059524536
52456,0.5937252044677734
90007,0.490401953458786
16739,0.4874965250492096
91551,0.483969122171402
23423,0.497322678565979
1706,0.502407968044281
7452,0.4895181953907013
8134,0.4884295165538788
58536,0.49326205253601074
105734,0.49040183424949646
1313,0.4929081201553345
84876,0.5002185106277466
100693,0.5139753222465515
57995,0.48806264996528625
79811,0.5107635259628296
69139,0.5450071692466736
58534,0.5829260349273682
99375,0.5115684270858765
76796,0.4762580990791321
66626,0.520700216293335
97721,0.505662739276886
102488,0.5286186933517456
31116,0.4812760055065155
21065,0.5133673548698425
59272,0.47438478469848633
99469,0.5290859937667847
46333,0.5191157460212708
28601,0.5438225865364075
25815,0.48786282539367676
102482,0.482855886220932
34661,0.486985981464386
65391,0.4790070950984955
81943,0.4832175374031067
28505,0.4841670095920563
88621,0.4976784288883209
62287,0.4777001738548279
25860,0.5049704313278198
58026,0.5133876204490662
59165,0.493960440158844
21355,0.5434703230857849
724,0.49791306257247925
61635,0.5363987684249878
10564,0.47663384675979614
41782,0.4757803976535797
6229,0.4967031478881836
42952,0.4908807575702667
56235,0.5194830298423767
104947,0.518490731716156
7746,0.50266432762146
100978,0.48765861988067627
20646,0.5220587253570557
78149,0.4840761423110962
94746,0.4879954159259796
11466,0.49440422654151917
12787,0.5244702696800232
104608,0.48489439487457275
38068,0.5407719016075134
12230,0.48790380358695984
22667,0.48256194591522217
35855,0.4967309832572937
27932,0.4758754074573517
57277,0.48144426941871643
71908,0.49098077416419983
23047,0.5334233641624451
54288,0.4837178587913513
73157,0.48986127972602844
72434,0.5176515579223633
37676,0.49322471022605896
107058,0.48483744263648987
103029,0.4860765039920807
34947,0.47494733333587646
85834,0.49570509791374207
74743,0.5164371728897095
19940,0.495998352766037
29136,0.4882853627204895
65700,0.5464009046554565
15352,0.5235821604728699
44799,0.4944137930870056
79640,0.491628497838974
745,0.4879104793071747
68654,0.47329357266426086
75911,0.5187812447547913
814,0.4979143440723419
30903,0.5345997214317322
32545,0.4886411428451538
35506,0.5232028961181641
69863,0.4749705195426941
19443,0.5362123250961304
45375,0.534060001373291
22240,0.49075520038604736
86911,0.4724105894565582
68265,0.49041950702667236
91954,0.5090775489807129
99622,0.5245904922485352
47734,0.5212231874465942
53726,0.4739357531070709
94247,0.5052297711372375
154,0.5497391819953918
11650,0.49875569343566895
27561,0.48934412002563477
49806,0.4933113157749176
94011,0.48090651631355286
50140,0.4862399697303772
93185,0.4903562068939209
78438,0.5320395231246948
2264,0.48509085178375244
62528,0.5134646892547607
4665,0.5135844945907593
7685,0.4903637766838074
39824,0.5279613137245178
65005,0.5113702416419983
68816,0.5002794861793518
102678,0.49483931064605713
63734,0.49052149057388306
40320,0.49063223600387573
2545,0.4868749976158142
41278,0.47822582721710205
102661,0.5254791975021362
29550,0.4890314042568207
13831,0.49690794944763184
52921,0.5221735239028931
106351,0.4930795133113861
95864,0.49498581886291504
9087,0.5054765343666077
5591,0.4912233352661133
46258,0.4920368194580078
95865,0.4833148717880249
42844,0.5060071349143982
77093,0.49005359411239624
84201,0.5085476636886597
70165,0.44667848944664
32357,0.5382442474365234
101296,0.5219624638557434
67095,0.5238661766052246
85509,0.4924803078174591
50202,0.4771830141544342
12793,0.5108094811439514
94120,0.4660665988922119
16628,0.4804627597332001
88444,0.4894963204860687
48356,0.502170979976654
57373,0.4908990263938904
20724,0.4919416010379791
32265,0.5291354060173035
50643,0.48544320464134216
52320,0.4855116307735443
90770,0.4910311996936798
36345,0.4996139407157898
51312,0.492019921541214
106826,0.5292428135871887
1659,0.49279680848121643
16342,0.5018883943557739
14592,0.4903357923030853
91973,0.5269654989242554
92819,0.47818782925605774
19977,0.5114474296569824
14955,0.4804597496986389
2250,0.5862970948219299
72244,0.49555638432502747
26420,0.5166890025138855
68772,0.5291244983673096
5213,0.5849225521087646
51455,0.48586341738700867
81805,0.4970415532588959
85814,0.49489787220954895
26954,0.5486109256744385
69738,0.47293558716773987
65545,0.5366076231002808
83747,0.4865994155406952
71477,0.4885958433151245
69329,0.4913061261177063
1746,0.41381052136421204
87324,0.479320228099823
45379,0.4864104986190796
89712,0.5243918299674988
96389,0.494059294462204
35886,0.514177680015564
89497,0.5342803001403809
49775,0.4966888725757599
81178,0.5162390470504761
72632,0.5241308212280273
93516,0.5073682069778442
57472,0.48706310987472534
95100,0.4927695393562317
257,0.5051131844520569
97807,0.4912966787815094
42302,0.49472641944885254
103524,0.5185835957527161
89488,0.5373576879501343
76436,0.4957948625087738
95621,0.5002866387367249
88434,0.48408856987953186
106829,0.4733513593673706
36065,0.4889039993286133
85803,0.5260451436042786
26046,0.5069231390953064
57695,0.4806094765663147
49956,0.5144891142845154
41088,0.4956415295600891
46736,0.4964413642883301
45144,0.4806903600692749
99930,0.493378221988678
27117,0.47575709223747253
53530,0.532608151435852
49282,0.48648393154144287
1592,0.5018388032913208
2095,0.4871046245098114
105521,0.49029865860939026
93321,0.5064403414726257
77725,0.48599758744239807
52947,0.4946820139884949
43384,0.5215076208114624
41422,0.499175488948822
102039,0.5243622064590454
69243,0.47302743792533875
100066,0.5296198129653931
103522,0.4917633831501007
61424,0.4822419285774231
12304,0.5759933590888977
99845,0.5257844924926758
57141,0.4961014986038208
63639,0.4913620054721832
19505,0.4960678219795227
72803,0.4897151589393616
57130,0.5397139191627502
104086,0.4784354567527771
95997,0.4825844466686249
73735,0.4891405701637268
17898,0.4889530837535858
63729,0.5126761794090271
62143,0.4865518808364868
76631,0.5358394980430603
24602,0.49220433831214905
69537,0.4897997975349426
57797,0.4932895600795746
95559,0.4935928285121918
90322,0.5001757740974426
80472,0.49443501234054565
66595,0.5193905830383301
92922,0.5040116310119629
29561,0.48949557542800903
83239,0.49554333090782166
91457,0.48324114084243774
55134,0.4890374541282654
99539,0.47423481941223145
48374,0.4771040678024292
36915,0.4985606372356415
65108,0.4722488224506378
29981,0.5010029673576355
93649,0.5147608518600464
89723,0.48776331543922424
76692,0.5787193775177002
54562,0.47879815101623535
43904,0.5111005306243896
33293,0.4734582304954529
73671,0.5008893609046936
28238,0.5116944909095764
27546,0.49639812111854553
2281,0.530794084072113
80042,0.4358919560909271
47374,0.49243253469467163
67558,0.512103259563446
58322,0.47517701983451843
106927,0.5068715214729309
81403,0.5163695812225342
86321,0.4828845262527466
50823,0.5105995535850525
97448,0.42525020241737366
105586,0.4869987368583679
75470,0.4920423626899719
9662,0.5639378428459167
91907,0.5155426859855652
41996,0.5425405502319336
59405,0.5259179472923279
52052,0.5053046941757202
30825,0.5303312540054321
95254,0.5013768076896667
58587,0.4877097010612488
98745,0.4754335284233093
29759,0.4812760055065155
101031,0.5125359296798706
20484,0.48057544231414795
25560,0.535873293876648
61360,0.48463571071624756
29448,0.47856593132019043
19381,0.48840802907943726
35748,0.5415154695510864
68222,0.48465755581855774
39947,0.502734899520874
49604,0.505908727645874
1877,0.5420323014259338
46967,0.4740835130214691
20173,0.4896230697631836
36385,0.4824478328227997
69799,0.4977509677410126
69403,0.5361056923866272
95633,0.4888756275177002
33998,0.487440824508667
64813,0.4749668538570404
45104,0.48510676622390747
8400,0.497937947511673
2873,0.47971683740615845
10001,0.4858880341053009
48294,0.4854937791824341
83497,0.4931198060512543
57145,0.4862320125102997
40968,0.5267630815505981
12970,0.5179340243339539
73741,0.48255452513694763
63151,0.4896371066570282
70917,0.4823644459247589
32230,0.4848276376724243
56209,0.48857590556144714
23490,0.4982016086578369
47058,0.502649188041687
82884,0.5190358757972717
97008,0.5316420793533325
19504,0.47802355885505676
2297,0.5187262296676636
48473,0.5004411339759827
86212,0.49333277344703674
38842,0.5159227848052979
39472,0.48987776041030884
51818,0.49029624462127686
23397,0.48798367381095886
96486,0.48741427063941956
88840,0.47154679894447327
40466,0.4711224138736725
70317,0.5236604809761047
76574,0.4730378985404968
39341,0.5172241926193237
7292,0.5238795876502991
2023,0.4786141514778137
77379,0.4922010004520416
58211,0.5212674736976624
33639,0.47791168093681335
104130,0.5193549394607544
99841,0.4960426390171051
106572,0.49394699931144714
76552,0.4931294918060303
101625,0.48220300674438477
66162,0.49125513434410095
41851,0.48595771193504333
101017,0.4826866388320923
92229,0.48690101504325867
82357,0.5404828786849976
15982,0.49189314246177673
23136,0.49135977029800415
97759,0.47789785265922546
92316,0.49744972586631775
91913,0.5093016624450684
46431,0.5140946507453918
19270,0.4962005019187927
76264,0.4782419800758362
97433,0.4878391623497009
49813,0.49443501234054565
63267,0.48773324489593506
44030,0.4775450527667999
47029,0.49417099356651306
60911,0.48658743500709534
26852,0.49136632680892944
25495,0.49674227833747864
30724,0.5274977087974548
97366,0.5092506408691406
88283,0.4951556324958801
99771,0.5203545689582825
22333,0.48180872201919556
32269,0.5505585670471191
8079,0.47310447692871094
2779,0.4777374863624573
13370,0.5309869050979614
67613,0.4958270192146301
84513,0.5019046068191528
8508,0.47459912300109863
66942,0.49026408791542053
56528,0.475662499666214
63111,0.4987036883831024
43119,0.4881249666213989
55170,0.5045956373214722
77456,0.4910791516304016
8406,0.5247876048088074
49227,0.4750073552131653
100176,0.5316938757896423
89671,0.5187259316444397
99750,0.5148806571960449
60128,0.48650652170181274
57307,0.4855527877807617
40250,0.4801931381225586
34581,0.49298134446144104
86220,0.486001193523407
49095,0.49223119020462036
63946,0.4880710542201996
10473,0.5253324508666992
41895,0.48611176013946533
76107,0.48922282457351685
79867,0.4751042425632477
